COWCODE,STATE,REG_START,REG_END,REG_PARTY,REG_REINST,ELITE_NAME,ELITE_PARTY,ELITE_BIRTHDATE,ELITE_DEATHDATE,ELITE_FEMALE,ELITE_REENTER,ELITE_REEXIT,ELITE_ENTERAGE,ELITE_EXITAGE,ELITE_RETENURE,ELITE_EXITTYPE,ELITE_EXITFATE,ELITE_EXITLEADER,ELITE_REPOSITION,ELITE_OCCUPATION,EC_GR_2Y
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Ceaușescu, Nicolae",,26/1/1918,25/12/1989,0,19/4/1954,22/12/1989,36.25205479,71.95342466,35.70136986,Regime Change,,,,Shoemaker,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Ceaușescu, Nicu",,1/9/1951,26/9/1996,0,22/11/1984,22/12/1989,33.24931507,38.33424658,5.084931507,Regime Change,,,,Physician,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Chișinevschi, Iosif",,26/12/1905,23/9/1964,0,24/2/1948,3/7/1957,42.19178082,51.55342466,9.361643836,Demotion,No Punishment,Gheorghiu-Dej,,Party functionary,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Chivu, Stoica",,7/8/1908,17/2/1975,0,21/10/1945,12/8/1969,37.23013699,61.05479452,23.82465753,Demotion,No Punishment,Ceausescu,,Coppersmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Chivu, Stoica",,7/8/1908,17/2/1975,0,28/11/1974,17/2/1975,66.35342466,66.57534247,0.2219178082,Death,,Ceausescu,,Coppersmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Cioară, Gheorghe (George)",,23/2/1924,31/5/1993,0,28/11/1974,23/11/1979,50.79726027,55.78630137,4.989041096,Demotion,No Punishment,Ceausescu,,Hydrotechnical construction engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Ciobanu (Gherghe), Lina",,22/3/1929,,1,28/11/1974,22/12/1989,45.71780822,60.79452055,15.07671233,Regime Change,,,,Weaver,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Coliu (Kolev), Dumitru",,7/11/1907,?/?/1985,0,27/5/1952,23/7/1965,44.58356164,57.74794521,13.16438356,Resignation,No Punishment,Ceausescu,,Leather worker,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Constantin, Leonard",,14/9/1934,,0,25/3/1981,11/7/1986,46.55890411,51.85753425,5.298630137,Demotion,No Punishment,Ceausescu,,Locksmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Constantin, Nicolae",,29/5/1925,,0,23/11/1979,22/12/1989,54.52328767,64.6109589,10.08767123,Regime Change,,,,Mechanical engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Constantinescu, Miron",,13/12/1917,18/7/1974,0,21/10/1945,3/7/1957,27.8739726,39.58082192,11.70684932,Demotion,No Punishment,Gheorghiu-Dej,,Sociologist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Curticeanu, Silviu",,15/10/1933,,0,24/11/1989,22/12/1989,56.14794521,56.22465753,0.07671232877,Regime Change,,,,Jurist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dalea, Mihai",,21/1/1917,1/7/1980,0,28/11/1974,23/11/1979,57.89041096,62.87945205,4.989041096,Demotion,No Punishment,Ceausescu,,Molder,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dăscălescu, Constantin",,2/7/1923,15/5/2003,0,7/3/1978,22/12/1989,54.71780822,66.52054795,11.80273973,Regime Change,,,,Turner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"David, Gheorghe",,4/12/1932,?/?/1999,0,22/11/1984,22/12/1989,52.00273973,57.08767123,5.084931507,Regime Change,,,,Agronomist engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dănică, Petre",,28/6/1927,?/?/2001,0,23/11/1979,8/10/1982,52.44109589,55.31780822,2.876712329,Demotion,No Punishment,Ceausescu,,Coppersmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dina, Carol",,25/10/1937,22/2/2012,0,24/11/1989,22/12/1989,52.11780822,52.19452055,0.07671232877,Regime Change,,,,Mechanic adjuster,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dincă, Ion",,3/11/1928,9/1/2007,0,3/11/1976,22/12/1989,48.03287671,61.17534247,13.14246575,Regime Change,,,,Turner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Drăghici, Alexandru",,27/9/1913,13/12/1993,0,19/4/1954,26/4/1968,40.58630137,54.61643836,14.03013699,Expulsion,No Punishment,Ceausescu,,Railway mechanic,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dobrescu, Emilian",,22/5/1933,,0,25/3/1981,24/3/1983,47.8739726,49.87123288,1.997260274,Demotion,No Punishment,Ceausescu,,Economist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Dobrescu, Miu",,30/1/1927,?/?/1994,0,28/11/1974,22/12/1989,47.86027397,62.9369863,15.07671233,Regime Change,,,,Turner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Drăgănescu, Emil",,18/12/1919,17/7/2003,0,28/11/1974,23/11/1979,54.98356164,59.97260274,4.989041096,Demotion,No Punishment,Ceausescu,,Electromechanical engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Enache, Marin",,24/7/1934,,0,8/10/1982,16/12/1985,48.24109589,51.43287671,3.191780822,Demotion,No Punishment,Ceausescu,,Mechanical engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Enache, Petru",,27/2/1934,17/8/1987,0,3/?/1981,17/8/1987,,,,Death - natural,,Ceausescu,,Iron lathe worker,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Fazekáș, Jánoș",,15/2/1926,6/3/2004,0,28/11/1974,21/5/1982,48.81643836,56.29863014,7.482191781,Demotion,No Punishment,Ceausescu,,Teacher,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Fazekáș, Ludovic",,17/3/1925,,0,23/11/1979,22/12/1989,54.72328767,64.8109589,10.08767123,Regime Change,,,,Electrician,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Feder (Ceteraș), Eva",,2/11/1926,?/?/2002,1,23/11/1979,24/3/1983,53.09315068,56.42739726,3.334246575,Demotion,No Punishment,Ceausescu,,Weaver,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Filipaș, Cornelia",,26/8/1926,,1,23/11/1979,21/5/1982,53.27945205,55.77260274,2.493150685,Demotion,No Punishment,Ceausescu,,Seamstress,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Frățilă, Ion",,16/9/1939,,0,16/12/1987,22/12/1989,48.28219178,50.30136986,2.019178082,Regime Change,,,,Mechanic,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Găinușe, Alexandrina",,25/7/1932,7/?/2012,1,23/11/1979,3/2/1987,47.36164384,54.56438356,7.202739726,Demotion,No Punishment,Ceausescu,,Spinner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Găinușe, Alexandrina",,25/7/1932,7/?/2012,1,?/?/1988,24/11/1989,,57.37260274,,Demotion,No Punishment,Ceausescu,,Spinner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Gâdea, Suzana",,29/9/1919,25/8/1996,1,23/11/1979,22/12/1989,60.19178082,70.27945205,10.08767123,Regime Change,,,,Metallurgy chemist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Georgescu, Teohari",,31/1/1908,2/9/1976,0,21/10/1945,27/5/1952,37.74794521,44.35068493,6.602739726,Expulsion,Incarceration,Gheorghiu-Dej,,Printer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),Gere Mihai,,2/9/1919,7/10/1997,0,28/11/1974,22/12/1989,55.27671233,70.35342466,15.07671233,Regime Change,,,,Mason,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Gheorghiu-Dej, Gheorghe",,8/11/1901,19/3/1965,0,21/10/1945,19/3/1965,43.98082192,63.40273973,19.42191781,Death,,Gheorghiu-Dej,,Electrician,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Ghițulică, Maria",,26/8/1938,,1,22/11/1984,22/12/1989,46.2739726,51.35890411,5.084931507,Regime Change,,,,Winding worker,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Giosan, Nicolae",,20/12/1921,31/7/1990,1,28/11/1974,22/12/1989,52.97534247,68.05205479,15.07671233,Regime Change,,,,Agronomist engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Ibănescu, Neculai",,2/6/1931,,0,5/10/1987,24/11/1989,56.38082192,58.52054795,2.139726027,Demotion,No Punishment,Ceausescu,,Economist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Iliescu, Ion",,3/3/1930,,0,28/11/1974,23/11/1979,44.76986301,49.75890411,4.989041096,Demotion,No Punishment,Ceausescu,,Energy engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Ioniță, Ion",,14/6/1924,27/7/1987,0,28/11/1974,18/12/1982,50.49041096,58.55068493,8.060273973,Resignation,No Punishment,Ceausescu,,Machinist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Iordăchescu, Theodor",,8/1/1884,31/7/1958,0,24/2/1948,27/5/1952,63.60273973,67.9630137,4.257534247,Demotion,No Punishment,Gheorghiu-Dej,,Journalist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Luca, Vasile",,6/8/1898,23/7/1963,0,21/10/1945,27/5/1952,47.40273973,54.00273973,6.602739726,Expulsion,Incarceration,Gheorghiu-Dej,,Locksmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Lupu (Presmann), Petre",,25/10/1920,30/7/1989,0,28/11/1974,22/3/1984,47.40273973,54.00273973,9.320547945,Demotion,No Punishment,Ceausescu,,Jurist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Marina, Mihai",,9/3/1939,,0,?/?/1986,22/12/1989,47.40273973,54.00273973,,Regime Change,,,,Locksmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Matei, Ilie",,13/4/1932,,0,4/?/1986,22/12/1989,47.40273973,54.00273973,,Regime Change,,,,Molder trainer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Mănescu, Manea",,9/8/1916,27/2/2009,0,18/11/1974,23/11/1979,58.31506849,63.33150685,5.016438356,Resignation,No Punishment,Ceausescu,,Economist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Mănescu, Manea",,9/8/1916,27/2/2009,0,22/11/1984,22/12/1989,68.33424658,73.41917808,5.084931507,Regime Change,,,,Economist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Maurer, Ion Gheorghe",,23/9/1902,8/2/2000,0,25/6/1960,28/11/1974,57.79452055,72.23013699,14.43561644,Resignation,No Punishment,Ceausescu,,Jurist,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Mihalache, Nicolae",,29/10/1936,,0,22/11/1984,4/4/1986,48.09863014,49.4630137,1.364383562,Demotion,No Punishment,Ceausescu,,Turner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Milea, Vasile",,1/1/1927,22/12/1989,0,16/12/1985,22/12/1989,58.99726027,63.01643836,4.019178082,Death - suicide,,Ceausescu,,Soldier,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Mocuța, Ștefan",,17/9/1925,?/?/1992,0,23/11/1979,22/11/1984,54.21917808,59.22191781,5.002739726,Demotion,No Punishment,Ceausescu,,Turner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Moga, Ioachim",,14/3/1926,2/12/2007,0,22/11/1984,22/12/1989,58.73424658,63.81917808,5.084931507,Regime Change,,,,Mine constructor,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Moghioroș (Magyarosi), Alexandru",,23/11/1911,1/10/1969,0,23/2/1948,21/7/1965,36.27671233,53.69589041,17.41917808,Demotion,No Punishment,Ceausescu,,Party functionary,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Moraru, Mihail",,11/12/1891,?/?/1953,0,23/2/1948,27/5/1952,56.31780822,60.57808219,4.260273973,Demotion,No Punishment,Gheorghiu-Dej,,Molder,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Mureșan, Ana",,24/9/1925,,1,22/11/1979,22/12/1989,56.31780822,60.57808219,10.09041096,Regime Change,,,,Welder,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Nae (Cristea), Elena",,12/10/1930,,1,28/11/1974,16/12/1987,56.31780822,60.57808219,13.05753425,Demotion,No Punishment,Ceausescu,,Seamstress,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Nedelcu, Marin",,22/8/1932,,0,22/11/1984,24/11/1989,56.31780822,60.57808219,5.008219178,Demotion,No Punishment,Ceausescu,,Electrotechnical engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Niculescu-Mizil, Paul",,10/12/1923,5/12/2008,0,12/8/1969,22/12/1989,45.70410959,66.07945205,20.37534247,Regime Change,,,,Professor,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Olteanu, Constantin",,5/7/1928,1/5/2018,0,22/11/1984,22/12/1989,56.42191781,61.50684932,5.084931507,Regime Change,,,,Tinsmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Oprea, Gheorghe",,15/4/1927,?/?/1998,0,28/11/1974,22/12/1989,47.65479452,62.73150685,15.07671233,Regime Change,,,,Mechanical engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Pacoste, Cornel",,15/7/1930,12/7/1999,0,23/11/1984,22/12/1989,54.39726027,59.47945205,5.082191781,Regime Change,,,,Hydrotechnical engineer,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Pană, Gheorghe",,9/4/1927,,0,21/7/1972,22/12/1989,45.31506849,62.74794521,17.43287671,Regime Change,,,,Turner,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Pârvulescu (Pîrvulescu), Constantin",,11/10/1895,11/7/1992,0,27/5/1952,25/6/1960,56.58082192,64.66575342,8.084931507,Demotion,No Punishment,Gheorghiu-Dej,,Mechanic adjuster,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Patilineț, Vasile",,21/12/1923,9/10/1986,0,28/11/1974,23/11/1979,56.58082192,64.66575342,4.989041096,Demotion,No Punishment,Ceausescu,,Locksmith,-3.15
360,Romania,6/3/1945,22/12/1989,Communist Party of Romania (PCR); Romanian Workers' Party (PMR),Politburo (1945-65); Permanent Presidium (1965-74); Political Executive Committee (1974-89),"Pățan, Ion",,1/12/1926,,0,28/11/1974,1/10/1987,48.02465753,60.8739726,12.84931507,Resignation,No Punishment,Ceausescu,,Constable,-3.15
